CustomerID,Age,Gender,Province,City,JoinDate,TenureYears_Reported,PrimaryAccountType,NumProductsHeld,AccountBalance,CreditScore,AnnualIncome,MonthlyTransactions,ComplaintsLast12M,HasOnlineBanking,HasMobileApp,PreferredChannel,MaritalStatus,EmploymentStatus,LastContactDate,Churned
CUS10113,44.0,M,Que.,Montreal,2011-10-01,13.3,Savings,1,"$17,596.29",624.0,29K,6,0,No,No,Branch ,Divorced,Self-Employed,2021-04-20,No
CUS14197,44.0,Female,Que.,Laval,11-03-2012,12.2,Mortgage,3,22366.76,568.0,68500.0,23,0,Y,No,Branch,Married,Part-Time,2019-10-06,No
CUS13380,53.0,male,pei,Charlottetown,11-11-2017,7.1,Savings,1,18207.71,628.0,"$26,800",17,1,Yes,No,Phone Banking,Married,Unemployed,18/05/2019,Yes
CUS13194,56.0,M,pei,Charlottetown,07-28-2011,13.4,Savings,1,12868.18,590.0,31K,16,0,Yes,Yes,In-Branch,Single,Full-Time,2020-05-12,Yes
CUS11447,44.0,MALE,NL,Corner Brook,2014-03-24,10.8,TFSA,2,19868.21,734.0,24K,10,0,Yes,Yes,Branch,Widowed,Self-Employed,2016-09-06,No
CUS11953,28.0,FEMALE,Newfoundland and Labrador,Corner Brook,2015-04-09,9.7,TFSA,1,6648.51,630.0,62K,29,0,Yes,Yes,Online banking,Widowed,Unemployed,02/10/2019,No
CUS13029,29.0,M,Alberta,Edmonton,2020-09-02,4.3,RRSP,1,3947.66,581.0,46K,6,0,No,Yes,Online Banking,Divorced,Student,2023-05-14,Yes
CUS10923,39.0,Male,Ont.,Hamilton,03-18-2018,6.8,Chequing,2,"$10,555.32",571.0,110900.0,15,0,Yes,TRUE,Branch,Divorced,Part-Time,2019-04-21,No
CUS11625,23.0,MALE,quebec,Gatineau,30/11/2011,13.1,RRSP,4,"$3,448.87",741.0,71300.0,19,0,N,No,App,Married,Unemployed,2013-04-13,No
CUS14160,39.0,F,Prince Edward Island,Charlottetown,01-25-2021,3.9,Savings,1,"$4,117.22",525.0,58600.0,13,0,Yes,Yes,phone,Widowed,Student,13/05/2021,No
CUS12854,46.0,MALE,nova scotia,Halifax,"July 08, 2012",12.5,RRSP,2,14434.04,574.0,39K,14,0,1,No,phone,Divorced,Student,2019-05-31,Yes
CUS13796,37.0,MALE,Alberta,Lethbridge,2016-01-06,9.0,Mortgage,4,960.08,690.0,"$38,700",0,0,No,Yes,Online Banking,Divorced,Part-Time,11-09-2018,Yes
CUS12956,51.0,Non-binary,BC,Vancouver,2014-10-15,10.2,Chequing,2,1742.86,717.0,"$56,500",4,0,Yes,No,online,Single,Unemployed,03/05/2016,Yes
CUS11320,58.0,M,SK,Saskatoon,12/08/2014,10.4,Savings,3,28000.6,655.0,56K,20,4,N,1,In-Branch,Divorced,Student,02/04/2019,Yes
CUS11664,27.0,FEMALE,Alberta,Calgary,07-15-2018,6.5,Savings,2,"$11,775.22",582.0,40K,19,0,No,Y,Online Banking,Single,Full-Time,07/03/2024,No
CUS10816,52.0,male,New Brunswick,Saint John,2015-11-22,9.1,Mortgage,2,"$3,598.55",708.0,28800.0,10,0,Yes,Yes,Online banking,Married,Retired,06/10/2017,No
CUS13435,31.0,female,Newfoundland and Labrador,St. John's,06-Mar-2019,5.8,Personal Loan,1,"$6,311.31",774.0,163K,9,0,Yes,TRUE,Branch,Married,Retired,2024-11-13,Yes
CUS12267,21.0,FEMALE,PE,Charlottetown,07-09-2011,13.5,TFSA,2,$950.27,604.0,43000.0,13,1,1,No,App,Widowed,Self-Employed,01-06-2023,No
CUS11474,39.0,female,saskatchewan,Saskatoon,2014-07-25,10.4,TFSA,1,7714.75,622.0,"$50,500",18,0,0,Yes,In-Branch,Single,Student,14/08/2024,Yes
CUS11774,18.0,Female,saskatchewan,Saskatoon,04/08/2013,11.4,Savings,3,1216.28,717.0,34K,16,0,1,No,Online banking,Divorced,Full-Time,2018-06-30,Yes
CUS10680,61.0,male,new brunswick,Saint John,2021-07-15,3.5,Savings,1,"$1,390.23",755.0,80200.0,25,0,Y,No,Branch,Divorced,Full-Time,2023-03-06,Yes
CUS13849,18.0,female,new brunswick,Saint John,05/06/2015,9.6,Credit Card,3,-2038.44,701.0,47K,6,0,Y,Y,Branch,Married,Student,2023-09-16,No
CUS11094,51.0,FEMALE,Newfoundland and Labrador,Corner Brook,"November 17, 2011",13.1,RRSP,1,"$6,939.94",615.0,"$89,700",9,0,No,Y,Online banking,Single,Student,2024-09-15,No
CUS10081,44.0,Male,AB,Lethbridge,2018-11-27,6.1,Savings,3,2162.43,529.0,69200.0,5,0,0,TRUE,Mobile App,Married,Retired,2020-03-10,Yes
CUS11951,,M,Saskatchewan,Saskatoon,2017-03-08,7.8,Personal Loan,3,"$6,368.14",582.0,51K,24,0,Yes,1,phone,Widowed,Part-Time,07-23-2018,No
CUS14169,42.0,Non-binary,Saskatchewan,Saskatoon,2013-04-01,11.8,Savings,1,5942.08,784.0,85K,30,2,No,Y,App,Married,Student,30/04/2014,Yes
CUS13691,41.0,female,british columbia,Victoria,2023-12-10,1.1,Personal Loan,3,19020.57,654.0,"$42,500",14,0,No,No,Mobile,Married,Self-Employed,2024-07-29,No
CUS13951,65.0,FEMALE,saskatchewan,Saskatoon,02-22-2019,5.9,Mortgage,2,4986.15,697.0,"$52,600",17,0,Yes,Yes,branch,Widowed,Part-Time,2019-07-22,No
CUS12801,44.0,male,B.C.,Surrey,26/12/2012,12.0,TFSA,3,1932.79,678.0,203K,8,0,Y,No,phone,Divorced,Unemployed,03-19-2022,No
CUS11240,,M,BC,Kelowna,26/10/2019,5.2,Personal Loan,3,$755.58,602.0,"$90,300",0,0,1,0,Online,Widowed,Unemployed,2023-03-02,No
CUS10330,47.0,MALE,Alta.,Edmonton,2020-08-22,4.4,Credit Card,2,6881.97,681.0,40600.0,6,0,N,N,phone,Single,Self-Employed,2022-06-24,No
CUS13103,45.0,F,New Brunswick,Saint John,2012-10-02,12.2,RRSP,1,"$2,318.04",731.0,82K,13,0,No,1,phone,Divorced,Self-Employed,2014-02-27,No
CUS10243,43.0,Female,AB,Lethbridge,2015-06-12,9.6,Savings,5,"$3,762.55",653.0,26800.0,8,2,Yes,Y,Mobile App,Single,Part-Time,2017-06-10,Yes
CUS13688,40.0,female,Ontario,Hamilton,2020-01-10,5.0,TFSA,4,9549.58,741.0,"$31,100",9,0,Yes,No,Mobile App,Divorced,Part-Time,19/05/2020,No
CUS10642,58.0,Male,NL,St. John's,29/08/2010,14.3,TFSA,1,4623.44,542.0,33700.0,8,0,N,Yes,,Widowed,Full-Time,15-Mar-2019,Yes
CUS10697,47.0,male,newfoundland,St. John's,10-26-2019,5.2,Credit Card,5,"$-1,430.88",602.0,55K,6,3,1,Yes,In-Branch,Widowed,Full-Time,07-21-2022,Yes
CUS12258,50.0,MALE,Manitoba,Winnipeg,2014-02-12,10.9,Credit Card,1,"$3,035.13",847.0,49200.0,14,0,0,No,Phone Banking,Divorced,Self-Employed,2023-11-08,Yes
CUS10646,41.0,MALE,MB,Brandon,10-14-2019,5.2,RRSP,3,"$1,231.09",670.0,94K,21,0,Y,No,online,Widowed,Part-Time,2024-07-11,No
CUS12819,60.0,M,nova scotia,Halifax,2016-12-23,8.0,Personal Loan,1,1595.21,619.0,"$83,800",12,0,FALSE,N,,Widowed,Student,2017-04-09,Yes
CUS10754,43.0,FEMALE,alberta,Red Deer,14-Dec-2018,6.0,TFSA,5,3959.39,754.0,88K,0,0,N,No,phone,Divorced,Student,16/01/2024,Yes
CUS10436,25.0,FEMALE,SK,Regina,2010-06-25,14.5,Chequing,4,8643.15,688.0,61K,2,0,N,1,Phone,Married,,2010-12-20,No
CUS11564,32.0,female,Manitoba,Winnipeg,2022-09-11,2.3,Savings,1,2908.8,618.0,37000.0,13,0,No,Yes,phone,Widowed,Full-Time,06-May-2024,No
CUS11935,52.0,non-binary,New Brunswick,Saint John,2022-10-13,2.2,Savings,1,"$4,914.54",573.0,78800.0,28,0,Y,0,Online Banking,Widowed,Self-Employed,07/07/2023,No
CUS13112,35.0,M,Prince Edward Island,Charlottetown,2015-05-17,9.6,Savings,3,2881.49,528.0,77100.0,16,0,TRUE,Yes,,Single,,12/07/2023,No
CUS14134,46.0,M,quebec,Gatineau,2013-08-20,11.4,TFSA,4,"$22,861.88",520.0,81K,21,0,Yes,No,Online banking,Widowed,Part-Time,20/09/2013,No
CUS13023,42.0,MALE,NL,St. John's,2014-11-22,10.1,Personal Loan,2,596.07,493.0,"$44,300",19,0,Y,Y,mobile app,Married,Student,2024-02-24,
CUS11713,35.0,Female,newfoundland,Corner Brook,2021-03-12,3.8,Savings,1,"$22,090.03",713.0,54600.0,13,0,Yes,No,phone,Single,Full-Time,07-08-2023,No
CUS10552,46.0,MALE,Alta.,Edmonton,2015-11-27,9.1,Credit Card,2,5988.27,789.0,"$87,200",18,0,Yes,Yes,branch,Widowed,Retired,04/08/2019,Yes
CUS13762,29.0,M,Que.,Gatineau,2017-03-06,7.8,Mortgage,2,"$7,007.80",767.0,34100.0,14,0,N,No,Online,Single,Unemployed,2019-03-16,Yes
CUS13920,40.0,MALE,New Brunswick,Saint John,21/03/2023,1.8,Personal Loan,2,$534.77,665.0,67600.0,9,0,No,No,Online,Widowed,Student,11/06/2024,Yes
CUS10602,72.0,,british columbia,Victoria,09-16-2016,8.3,Savings,2,9527.6,551.0,"$23,500",11,0,Y,TRUE,Branch ,Divorced,Full-Time,2017-06-06,No
CUS11965,24.0,Male,SK,Saskatoon,08-27-2022,2.3,Credit Card,1,"$14,292.29",849.0,27000.0,19,0,No,Yes,mobile app,Single,Part-Time,2023-08-01,Yes
CUS11014,71.0,female,PE,Charlottetown,2015-07-16,9.5,Savings,4,2013.98,705.0,114K,12,0,FALSE,No,Online,Divorced,Retired,02-09-2020,Yes
CUS13056,18.0,,Manitoba,Winnipeg,31/07/2016,8.4,Personal Loan,3,"$28,797.71",620.0,50K,10,0,Yes,N,online,Divorced,,11-22-2021,Yes
CUS13698,46.0,Male,nova scotia,Halifax,05-30-2013,11.6,TFSA,2,1929.92,646.0,51200.0,11,0,No,No,Online,Divorced,Full-Time,24/07/2019,No
CUS11428,25.0,male,QC,Gatineau,04-06-2023,1.7,Mortgage,3,3404.5,719.0,"$58,600",5,0,Y,FALSE,mobile app,Widowed,Unemployed,2024-07-27,Yes
CUS12013,50.0,Male,PE,Charlottetown,"October 05, 2022",2.2,Mortgage,2,434.27,720.0,76K,19,0,1,Yes,Online,Married,Retired,2024-08-03,Yes
CUS13323,18.0,female,BC,Vancouver,02/07/2016,8.5,Savings,3,10808.92,557.0,44K,14,0,Yes,Yes,Phone Banking,Married,Part-Time,02-04-2023,No
CUS11387,62.0,female,pei,Charlottetown,08-06-2015,9.4,RRSP,2,548.88,,"$86,200",9,4,N,No,Phone,Divorced,Student,19/01/2021,Yes
CUS11296,26.0,,PE,Charlottetown,02-16-2016,8.9,TFSA,1,3458.14,730.0,70K,23,0,Yes,No,Mobile App,Married,Student,03-May-2016,No
CUS10467,34.0,female,nova scotia,Sydney,11-26-2021,3.1,Credit Card,1,1911.54,686.0,45K,22,0,TRUE,TRUE,mobile app,Single,Self-Employed,17-Jun-2024,No
CUS11500,53.0,MALE,BC,Surrey,2014-03-15,10.8,TFSA,2,2218.47,765.0,68K,6,0,0,No,App,Divorced,Retired,01-14-2015,No
CUS13873,39.0,female,new brunswick,Saint John,2022-08-11,2.4,Personal Loan,2,1741.7,699.0,37K,13,0,N,TRUE,Phone Banking,Divorced,,26/02/2023,No
CUS13933,35.0,,Saskatchewan,Saskatoon,05-15-2023,1.6,TFSA,3,"$11,525.16",688.0,36600.0,19,2,1,Yes,Online Banking,Divorced,Unemployed,2024-04-09,No
CUS10278,52.0,female,Alta.,Calgary,30/06/2023,1.5,Chequing,3,"$30,462.11",767.0,65700.0,8,0,0,No,Mobile App,Divorced,Unemployed,20-Dec-2023,Yes
CUS11070,42.0,M,manitoba,Winnipeg,2018-04-27,6.7,Personal Loan,4,1832.12,733.0,,8,0,No,No,Mobile App,Married,Retired,2022-06-17,No
CUS11549,42.0,female,Alta.,Calgary,09-23-2015,9.3,Mortgage,1,"$1,423.17",647.0,"$57,200",14,0,Yes,N,Branch,Single,Full-Time,01-16-2024,Yes
CUS13066,31.0,M,QC,Laval,29-Oct-2018,6.2,Personal Loan,1,"$1,410.00",699.0,54700.0,11,0,Y,FALSE,Phone,Divorced,Full-Time,2024-08-02,Yes
CUS11025,40.0,MALE,saskatchewan,Saskatoon,09/02/2011,13.9,Personal Loan,1,4077.06,848.0,37K,11,0,Yes,No,Phone Banking,Married,,21/07/2020,Yes
CUS11466,41.0,F,Ont.,Ottawa,06-09-2015,9.6,Savings,3,"$1,095.11",713.0,"$51,400",12,0,No,No,branch,Married,Unemployed,26/07/2019,Yes
CUS12771,31.0,M,QC,Montreal,09/04/2012,12.7,Mortgage,2,6988.94,810.0,47K,21,0,N,Y,phone,Married,Part-Time,"May 28, 2014",Yes
CUS10941,29.0,male,ontario,Toronto,24/10/2021,3.2,TFSA,1,10604.21,648.0,41600.0,13,0,0,No,App,Married,Retired,2024-08-26,
CUS12835,18.0,MALE,British Columbia,Kelowna,10-29-2023,1.2,RRSP,3,993.57,577.0,72K,8,2,Y,Yes,Online banking,Married,Retired,2024-11-10,Yes
CUS13971,35.0,FEMALE,alberta,Calgary,08-25-2010,14.4,Credit Card,1,-199.43,706.0,"$50,700",27,0,No,No,mobile app,Divorced,Student,2013-05-20,Yes
CUS11467,59.0,Male,pei,Charlottetown,31/12/2018,6.0,Chequing,5,$700.81,754.0,30K,17,3,Y,Y,App,Widowed,Retired,28/01/2020,No
CUS11324,42.0,M,Newfoundland and Labrador, St. John's ,07-Jan-2023,2.0,Personal Loan,1,"$11,682.48",673.0,"$47,600",24,0,Y,Yes,phone,Married,Full-Time,"July 27, 2024",No
CUS12676,54.0,Non-binary,MB, Brandon ,05/07/2012,12.5,Savings,3,5927.61,671.0,"$31,100",18,2,1,Yes,,Single,Part-Time,"September 17, 2020",Yes
CUS11400,18.0,FEMALE,NB,Moncton,17/05/2012,12.6,Chequing,4,9157.25,723.0,72900.0,14,0,N,No,Online Banking,Divorced,Unemployed,2012-12-10,No
CUS13725,42.0,female,Quebec,Laval,26-May-2010,14.6,Mortgage,4,17080.8,763.0,60100.0,13,0,1,No,In-Branch,Married,Self-Employed,2022-03-14,No
CUS11450,32.0,M,QC,Gatineau,02-07-2016,8.9,Personal Loan,1,3882.64,609.0,85K,12,0,Yes,Yes,online,Married,Unemployed,13/08/2017,No
CUS12669,43.0,Male,New Brunswick,Saint John,2013-07-31,11.4,Personal Loan,4,3294.95,645.0,58K,18,0,Yes,Y,phone,Married,Full-Time,29/05/2020,No
CUS10907,53.0,NON-BINARY,ontario,Toronto,2011-04-01,13.8,Savings,1,2764.35,758.0,43300.0,18,0,No,Yes,phone,Single,Student,"August 16, 2013",No
CUS14034,51.0,female,B.C.,Surrey,2015-03-31,9.8,Savings,3,"$1,976.18",599.0,44500.0,19,1,Yes,No,online,Single,Full-Time,10/09/2021,No
CUS13586,51.0,female,quebec,Laval,24/07/2010,14.4,Personal Loan,2,"$16,794.78",688.0,45400.0,12,0,No,1,Branch,Married,Student,15-Apr-2012,Yes
CUS12612,41.0,F,Quebec,Quebec City,2021-04-19,3.7,Savings,1,"$4,027.51",668.0,"$56,300",18,0,FALSE,Yes,In-Branch,Widowed,Part-Time,13/08/2021,No
CUS11896,51.0,FEMALE,Saskatchewan,Saskatoon,2021-10-27,3.2,Savings,3,"$5,022.50",724.0,"$86,500",13,0,N,No,Phone,Widowed,Self-Employed,"November 01, 2024",No
CUS13298,54.0,male,NS,Sydney,2023-03-02,1.8,Savings,1,2895.42,707.0,113000.0,13,0,Yes,FALSE,Online,Married,Full-Time,11-19-2024,Yes
CUS10389,33.0,female,Alta.,Lethbridge,2022-10-31,2.2,Personal Loan,3,"$3,197.58",760.0,96200.0,30,0,Yes,0,Mobile App,Single,Student,2023-04-07,No
CUS12071,,Non-binary,NB,Moncton,28/12/2013,11.0,Credit Card,4,1912.23,661.0,"$105,700",8,0,Yes,Y,In-Branch,,Part-Time,27/05/2022,No
CUS13528,23.0,non-binary,PE,Charlottetown,2014-01-07,11.0,RRSP,1,12434.19,681.0,33500.0,1,1,No,Yes,Branch ,Widowed,Retired,15/08/2024,No
CUS12173,55.0,Female,pei,Charlottetown,2023-07-02,1.5,RRSP,4,"$3,693.64",726.0,54K,14,1,0,Yes,App,Widowed,Part-Time,"September 25, 2023",No
CUS13496,42.0,FEMALE,Que.,Quebec City,2019-03-11,5.8,RRSP,2,17314.23,712.0,"$31,500",6,1,0,Yes,Mobile,Widowed,Part-Time,2020-09-19,Yes
CUS13558,40.0,male,Manitoba,Winnipeg,28/12/2021,3.0,Personal Loan,3,4592.89,594.0,42700.0,13,0,Yes,Yes,App,Married,Part-Time,25-Oct-2024,Yes
CUS12822,53.0,MALE,SK,Regina,11/08/2023,1.4,TFSA,3,"$31,090.32",530.0,99K,7,0,1,No,,Widowed,Student,04-20-2024,Yes
CUS10881,38.0,Male,QC,Montreal,2010-06-03,14.6,Credit Card,3,-1723.79,744.0,"$28,900",26,0,N,Yes,online,Married,Unemployed,02-Jan-2015,No
CUS11425,36.0,FEMALE,nova scotia,Halifax,"July 26, 2013",11.4,Savings,1,"$1,310.57",754.0,"$18,500",13,1,TRUE,N,branch,Divorced,Unemployed,01/07/2024,Yes
CUS13193,76.0,Female,manitoba,Winnipeg,07-10-2014,10.5,Savings,3,"$8,481.34",652.0,"$49,900",12,1,0,0,Online banking,Single,Part-Time,2021-10-16,Yes
CUS13215,18.0,male,B.C.,Kelowna,2018-03-19,6.8,Mortgage,2,5839.68,798.0,44100.0,7,0,TRUE,Yes,Online banking,Widowed,,2018-11-02,No
CUS10051,25.0,MALE,Alberta,Edmonton,2018-04-20,6.7,TFSA,1,1864.86,736.0,72K,13,0,N,No,Branch,Single,Self-Employed,2018-12-09,Yes
CUS11888,18.0,FEMALE,british columbia,Victoria,2013-12-23,11.0,Chequing,2,2779.92,718.0,51K,16,1,N,Yes,Phone Banking,Widowed,Unemployed,"September 04, 2024",No
CUS11703,56.0,F,ontario,Hamilton,"March 31, 2022",2.8,Personal Loan,2,"$3,590.81",679.0,"$84,000",3,3,No,Yes,Mobile App,Single,Retired,2024-01-14,Yes
CUS14043,24.0,female,NL,Corner Brook,02/06/2020,4.6,Savings,2,1406.14,836.0,24K,12,0,Yes,1,Online Banking,Single,Part-Time,08-30-2024,No
CUS10134,46.0,FEMALE,new brunswick,Saint John,2018-04-28,6.7,TFSA,3,"$12,202.22",753.0,68100.0,26,1,Yes,Yes,phone,Widowed,Retired,2021-06-01,Yes
CUS11106,,male,nova scotia,Sydney,2016-02-11,8.9,Chequing,1,6074.68,721.0,71K,21,1,No,No,Phone Banking,Married,Full-Time,05/02/2021,No
CUS10704,49.0,Female,Manitoba,Brandon,30-Jan-2015,9.9,Credit Card,1,-259.28,716.0,63600.0,28,0,No,No,App,Divorced,Retired,2021-03-14,No
CUS10483,44.0,female,Ontario,Hamilton,"October 09, 2016",8.2,Chequing,1,94395.0,764.0,54500.0,15,0,Yes,N,In-Branch,Single,Self-Employed,01/01/2019,No
CUS13394,18.0,MALE,Ontario,Ottawa,07-08-2015,9.5,Savings,3,"$1,246.98",,"$122,200",13,1,No,No,Phone,Divorced,Retired,14/12/2020,No
CUS11146,35.0,F,PE,Charlottetown,05/05/2020,4.7,Mortgage,2,2191.13,,82900.0,0,0,Yes,Yes,mobile app,Divorced,Unemployed,2022-05-06,No
CUS12039,59.0,female,Prince Edward Island,Charlottetown,05/07/2010,14.5,RRSP,3,424.64,637.0,"$54,700",20,0,1,Y,Online Banking,Divorced,Self-Employed,2018-11-26,No
CUS12252,44.0,Non-binary,Alta.,Red Deer,06-12-2023,1.6,Personal Loan,2,10232.72,646.0,"$43,600",4,0,N,No,online,Married,Retired,05/10/2023,No
CUS10067,56.0,F,Ontario,Ottawa,13-Oct-2010,14.2,Savings,4,427.03,521.0,31800.0,15,1,N,No,Phone,Widowed,Self-Employed,21/04/2014,Yes
CUS12895,36.0,M,NL,Corner Brook,2012-12-29,12.0,Personal Loan,1,4396.93,721.0,46200.0,17,0,1,No,Online banking,Married,Unemployed,21/01/2016,No
CUS12782,34.0,male,New Brunswick,Moncton,08-13-2011,13.4,Savings,2,"$2,798.40",538.0,55700.0,22,2,Yes,Yes,mobile app,Married,Retired,"September 29, 2021",No
CUS12314,25.0,MALE,newfoundland,Corner Brook,2022-08-06,2.4,Credit Card,3,545.92,732.0,70500.0,15,1,Y,No,phone,Widowed,Unemployed,2022-10-30,No
CUS12850,43.0,Female,Prince Edward Island,Charlottetown,2010-03-18,14.8,Savings,3,864.2,728.0,"$84,400",4,0,Y,Yes,Phone Banking,Single,Part-Time,2014-09-04,No
CUS13972,24.0,Male,Manitoba,Brandon,03-26-2021,3.8,Savings,2,"$38,169.21",662.0,40800.0,23,0,Yes,N,mobile app,Single,Unemployed,2023-08-08,No
CUS13104,42.0,FEMALE,New Brunswick,Moncton,06/02/2021,3.9,Credit Card,5,-865.17,698.0,41K,2,0,1,Yes,Online banking,Single,Student,2021-04-12,No
CUS10908,44.0,FEMALE,Newfoundland and Labrador,St. John's,01-23-2010,14.9,RRSP,2,1723.48,720.0,116800.0,19,0,No,0,Phone,Single,Self-Employed,2020-11-30,No
CUS10032,22.0,female,ontario, London ,2019-11-07,5.1,Personal Loan,4,"$7,080.96",595.0,"$68,300",14,0,No,No,App,Single,Student,04-14-2023,No
CUS12466,26.0,female,Alta.,Lethbridge,2013-10-30,11.2,Savings,4,"$5,157.66",680.0,111800.0,12,0,N,No,,Divorced,Unemployed,2016-05-28,No
CUS12930,,Female,alberta,Red Deer,22-Sep-2015,9.3,Credit Card,1,-1379.45,999.0,"$55,500",29,0,No,1,Phone,Married,Full-Time,2024-08-08,Yes
CUS12681,25.0,F,Newfoundland and Labrador,St. John's,11-15-2015,9.1,Chequing,3,"$3,228.76",669.0,"$27,500",14,0,1,1,online,Divorced,Self-Employed,2020-11-15,No
CUS10874,25.0,female,manitoba,Winnipeg,2023-12-15,1.0,Chequing,2,677.27,712.0,32K,11,1,No,Yes,Phone Banking,Divorced,Part-Time,05/03/2024,No
CUS10011,47.0,MALE,Alberta,Edmonton,2019-01-21,5.9,Credit Card,2,$-483.52,818.0,"$53,300",13,0,No,Y,Phone,Married,Student,31/12/2024,No
CUS10065,58.0,Male,MB,Winnipeg,2018-04-03,6.7,RRSP,4,"$27,746.78",686.0,"$136,900",5,0,N,0,phone,Widowed,Full-Time,2023-11-25,No
CUS14068,28.0,male,SK, Saskatoon ,06/10/2020,4.2,Mortgage,1,"$1,386.40",464.0,136300.0,15,2,Yes,No,Mobile,Single,Full-Time,2023-09-20,No
CUS13478,35.0,M,Newfoundland and Labrador,Corner Brook,03-26-2012,12.8,Mortgage,1,"$1,610.59",690.0,"$27,300",6,1,No,No,,Divorced,Full-Time,05-May-2013,Yes
CUS10777,18.0,MALE,Manitoba,Brandon,11-25-2011,13.1,Credit Card,2,"$1,511.29",730.0,42K,1,1,Yes,Yes,online,Divorced,Unemployed,2015-07-07,No
CUS10078,54.0,male,new brunswick,Saint John,2022-04-03,2.7,Mortgage,1,7474.6,851.0,28900.0,10,0,1,Y,App,Widowed,Self-Employed,2023-01-10,Yes
CUS10492,19.0,Male,Saskatchewan,Saskatoon,2017-05-27,7.6,Chequing,1,"$1,467.59",576.0,,16,0,No,N,Online,Married,Part-Time,21/06/2022,Yes
CUS13783,,F,Ontario,London,"July 19, 2012",12.5,Personal Loan,3,"$7,085.06",781.0,54K,19,0,Y,No,Mobile,Widowed,Student,21/11/2016,No
CUS13943,52.0,FEMALE,Saskatchewan,Saskatoon,"February 14, 2012",12.9,Chequing,4,8787.79,702.0,71K,13,0,FALSE,0,Online banking,Widowed,Retired,04/07/2015,No
CUS12581,30.0,Female,manitoba,Winnipeg,01-02-2010,15.0,TFSA,5,"$8,252.81",674.0,"$86,600",14,0,Y,No,Mobile App,Single,Full-Time,24/03/2019,No
CUS12114,38.0,male,ON,Toronto,2018-02-24,6.9,Chequing,2,"$30,318.21",748.0,"$53,100",0,0,1,No,online,Married,Student,2024-06-17,Yes
CUS14131,29.0,F,manitoba,Brandon,2020-07-20,4.4,TFSA,1,1760.18,,34K,3,0,No,Yes,Branch,Married,Self-Employed,2024-12-09,No
CUS13484,51.0,F,Quebec,Laval,10-Apr-2017,7.7,Chequing,2,724.84,703.0,60400.0,3,0,No,TRUE,Phone,Widowed,Retired,09/09/2021,Yes
CUS13160,18.0,Male,NS,Sydney,12/12/2010,14.1,Credit Card,5,786.88,822.0,"$93,500",25,0,0,Yes,Online Banking,Widowed,Full-Time,2018-12-29,No
CUS12345,35.0,MALE,Que.,Montreal,"January 24, 2015",9.9,RRSP,1,471.91,701.0,"$36,300",12,0,Yes,TRUE,Online banking,Divorced,Unemployed,2017-11-25,Yes
CUS10592,18.0,Female,Quebec,Quebec City,2015-08-14,9.4,TFSA,5,"$5,805.52",614.0,"$126,800",15,0,No,Yes,phone,Single,Retired,13/10/2017,No
CUS13492,18.0,female,NL,Corner Brook,"November 04, 2023",1.2,Personal Loan,1,939.12,750.0,46K,15,0,Yes,Y,Phone,Single,Student,19-Dec-2023,No
CUS12816,33.0,female,MB,Winnipeg,2021-03-28,3.8,Chequing,2,652.34,675.0,74200.0,21,0,FALSE,Yes,Phone Banking,Widowed,Self-Employed,2021-06-06,Yes
CUS13511,18.0,Non-binary,Ont.,London,2019-11-30,5.1,Chequing,2,"$4,045.56",822.0,31K,8,0,Yes,No,In-Branch,Single,Student,"July 04, 2024",Yes
CUS11286,68.0,F,ON,Toronto,2016-04-16,8.7,Credit Card,2,"$3,196.10",487.0,"$39,500",16,0,Yes,0,mobile app,Divorced,Unemployed,2022-04-19,No
CUS13782,62.0,MALE,Ont.,London,03-07-2023,1.8,Mortgage,2,4578.18,865.0,34K,9,0,No,N,Phone Banking,Divorced,Full-Time,17/09/2024,No
CUS10725,47.0,M,Ont.,Mississauga,01/07/2017,7.5,Chequing,3,"$4,542.78",443.0,171K,18,0,No,1,Mobile,Widowed,Retired,2019-01-22,Yes
CUS13808,26.0,F,NS,Halifax,2018-06-23,6.5,Personal Loan,1,13307.06,821.0,55K,20,1,No,Yes,branch,Married,Self-Employed,10-29-2021,Yes
CUS13354,77.0,Male,NS,Halifax,2021-09-20,3.3,TFSA,1,1497.15,673.0,39400.0,8,0,TRUE,Yes,Online Banking,Single,,11/09/2024,No
CUS12675,57.0,MALE,Alberta,Lethbridge,2022-02-09,2.9,RRSP,2,"$8,975.97",741.0,42K,13,0,Yes,Yes,Phone Banking,Single,Unemployed,2022-03-20,No
CUS13425,39.0,Male,british columbia,Victoria,15/04/2022,2.7,TFSA,2,"$1,798.43",656.0,32K,36,0,Y,No,Phone Banking,Widowed,Part-Time,2024-01-10,Yes
CUS13779,38.0,M,Saskatchewan,Regina,08-18-2016,8.4,TFSA,1,"$2,280.85",669.0,"$42,500",15,0,Yes,Y,Online banking,Widowed,Unemployed,2019-07-23,Yes
CUS14148,42.0,Female,ontario,Hamilton,2020-12-18,4.0,Chequing,2,5354.0,639.0,56800.0,9,0,1,No,Phone Banking,Married,Retired,2023-11-13,No
CUS11213,48.0,F,AB,Edmonton,2019-10-16,5.2,Savings,2,1906.69,694.0,"$18,400",0,0,0,No,branch,Married,Retired,08-Feb-2024,No
CUS12483,31.0,FEMALE,New Brunswick,Saint John,2016-03-24,8.8,TFSA,5,"$25,770.17",750.0,"$72,300",9,1,TRUE,No,Online,,Full-Time,13-Sep-2021,Yes
